Bhai jaan ya same cheez jo ap sell kar raha ho who parchoon ki dukaan PKR60 rupa ka para hai. Is main ap na kiya sona ka waqak lagaya hai is liya mangha bach raha ho?,1
"jesa maine socha tha yeh mask mjhe wesa nahi laga.. Yeh bohat hi liquid form me hain kafi patla b hai lagate lagate dry hona shru hojata hai isliye thick layer lagana sahi rehta hai lekin phir b yeh saray blackheads ko nahi nikal pata bs kuch dair k liye face ko oil free and clean kardeta hai
",1
"Mujhe tou yeh charcoal mask itna faiday mand nai laga. Lagta tyou shuruh mein bara acha tha, bari achi packaging thee aur reviews bhee bohat achay thay, mein ne lelia, lekin result nai aaya tha acha.",1
Abi tk to koi frq nae pra 3 bar use kr lya aagy dekhty hain kya hota hai,1
30 April 1971 ko Akram Shaheed ki Kaman mein “C company” ne “Hazil hit” ke muqam par qabza kiya,1
 Major Muhammad  Akram Shaheed ko 19 May 1971 ko “Hili” ke muqam par fire kar deya gaya,1
 Major Akram ne 150gaz aage barh kar dushman ke teen tank tabah keye jab ke dushman ki taraf se jawabi hamle mein Major Muhammad  Akram Shaheed ki company ka sirf aik supahi Shaheed howa,1
 Is marke mein Major Muhammad  Akram Shaheed bhi hamle ki zad mein aagaye aur goliyon ki bochar ne ap ka sena shaq kar diya,1
 Major Asif Haroon aur Lance Havaldar Mir Nawaz Major Muhammad  Akram Shaheed ka jasd e khaki utha kar laye to sari company  par sakta tari ho gaya,1
Kehne lage ke hum hukumat se ziyadah pese lete hain is leye marne ka haq bhi phele humein hai,1
"Is mein koi shukk nahi ke is se pehle yunanis ko geography ka ilm tha, lekin musalmano ne jab is maidan mein qadam rakha to Europe mein geography ki hesiyat aik bholi basri kahani ki ho gait hi",1
11:27 par achanak un ka instructor garhi mein sawar ho kar run way par aa gaya aur Rashid Minhas ke hamrah tayyarey mein beth gaya,1
 Mutee-Ur-Rehman name is bangali officer ne tayyarey ka control sambhal liya aur Karachi mein apne 2 sathiyon ko peygham dete hue kaha,1
"Main jodhpur jar aha hon, tumhe mere aehl-o-ayaal ko sath le kar forum Hindustan highway Commision chale aao aur wahan panah le lo",1
Yeh sunte he Rashid Minhas samajh gaey ke unhe aur un ke tayyarey ko kidnap kiya jar aha hai,1
 Unho ne forum Maripur ke control tower ko 11:29:29 par peygham diyake mujhe kidnap kiya ja raha hai,1
 Nez ghadara instructor ke sathiyon ko Hindustani high Commision mein panah lene se roko,1
 Rashid Minhas ki yeh harkat dekhte he Mutee-Ur-Rehman ne chloroform mein bheega hua romaal un ki naak par rakh kar unhe beyhosh karne ki koshish ki,1
 Usi dauran 11:30:20 par control tower se peygham mila ke “ Tayyarey ko kidnap hone se bachaya jae,1
lekin us dauran Rashid Minhas beyhosh ho chuke the aur ghaddar Mutee-Ur-rehman 120 degree ke zawiye par tayyarey ko Bharat ki taraf urhae chala jar aha tha,1
11:33:20 par Rashid Minhas ko zara sa hosh aya to unho ne control tower ko aik bar phir peygham diya ke “ Mujhe kidnap kiya jar aha hai aur Mutee-Ur-Rehman se kashmakash jari hai,1
Ajeeb ittefaq hai ke Rashid Minhas ke Grandfather Abdullah Minhas bhi 20 August 1934 ko baroz Jumma-tul-Mubarak 11:45 par inteqal kar gaey tha,1
 Bilkul isi tarha Rashid Minhas ne bhi 20 August 1971 baroz Jumma-tul-Mubarak 11:40 par wafat paai,1
Chaudhry Aslam par mawara e adalat ke qatal ke ilzamat bhi lage,1
" 2007 mein Chaudhry Aslam aur un ki team par aghwa barae tawan ki wardaton mein mulawis aham mulzimMashoq Barohi ko jail police muqable mein halak karne ka muqadama darj kiya gaya aur un samet 53 pollice afsaran aur ahalkaron ko giraftar kar liya gaya tha, jin mein Irfan Bahadur, Sarwar Commando aur Nasir ul Hassan Shaheed ka naam qabil e zikar hai",1
" Chaudhry  Aslam par is se qabl bhi hamle howae the, un par phela hamla 4 January 2006 mein Gizri ke elaqe mein howa un par dosra hamla 19 September 2011 ko un ki rehaishgah par howa",1
 20 July 2013 ko Essa Nagri ke elaqe mein Chaudhry Aslam ke Conway ko boom se urane ki koshish ki gai thi aur un par chotha hamla 9 January 2014 ko howa jis mein Chaudhry Aslam apne do muhafizon samet shaheed ho gaye,1
 Ap ke muqable dushman ki do foji bateleyan foj thi,1
6 December 1971 raat 11 baje dushman ke tank ka aik gola un ke sene ke daein janib alaga aur wo wahein par Shaheed ho gaye,1
 Shahadat se phele un ke akhiri alfaz yehi the “pul par qaza na hone dena,1
” Major Shabbir Sharif Shaheed watan se mohbat ka itna azeem jazba rakhte the ke unhein is ke muqabale mein apni jan ki bhi koi parwah nahi thi,1
" Phir aik din tehrik e Talban Pakistan ki taraf se ye bhi kaha gaya ke “Malala bach gai hai, usse hum dobarah marne ki koshish karein ge",1
"” Ab ye pori quom ko sochna ho ga ke agar hum Pakistan ko waqai aman ka gehwara banana chahate hain to humein Malala ka sath dena chahiye ya us ka sath chor dena chahiye?Phir aik kitab bhi Malala ke naam se English mein shaya hoi, jis ka naam hai “main Malala hun",1
"” Ye kitab bhi matnaza their, ab tak is par behas ho rahi hai",1
" America ke Saddar Barak Obama se mulaqat, United Nations mein khitab, aman ke Nobel inaam ke leye namzadgi aur nakami ke elawa bohat si degar baatein Malala ki zat ko ab bhi behas ka markaz banaye rakhti hain",1
doran e jang aik esa marhala aya ke Muhammad Mahfuz Shaheed ki machine gun dushman ke aik gole ki zarb se tabah ho gai,1
 Isi doran bharti supahi un par bal pare,1
 Lance Naik Muhammad Mahfooz Shaheed ne aik bharti ke gala ghotne ki koshish ki to aik dosre bharti supahi ne apni gun se unhen Shaheed kardeya,1
Jam e Shadat nosh karte waqat Muhammad Mahfooz Shaheed ke hath mein bharti foj ki garden thi,1
 1973 ka mutafiqa aain manzor ho chukka tha lekin Balochistan ke halat mein therao nahi tha,1
 Zulfikar Ali Bhutto ki mun zor siyasat Balochistan mein apna rasta kushada karne oar bazid thi,1
 Is doran kai hukumaton ko bante aur bigarte dekh chuke the,1
General Pervez Musharaf ne aain ki bisat palat kar iqtedar sanbhala to janab JusticeIftikhar Muhammad Chaudhry ne shayad ese Pakistani siyasat ka mamol samajh kar is ke muqabil kare hone ki zarorat mehsos na ki,1
 Us waqat Chief Justice of Pakistan janab Justice Saeed uz Zaman Sidiqi aur kai dosre baradar Judge “PCO” ke tehat half uthane par taiyar na howae to unhen retired kar deya gaya,1
" Janab Justice Iftikhar Muhammad Chaudhry, naye Chief Justice Irshad Hassan Khan ke sath is bench mein bethe, jis ke hathon General Pervaz MUsharaf ke iqtedar ko sanad e jawaz bakhshi gai",1
" Is se phele ke qanoon harkat mein aata, laqanooniyat ne khud hi use lalkar diya",1
 Pervez Musharraf ne Chief Justice ko bola kar un se istefa talb kar liya,1
Pervez Musharaf ne aik bar phir  Judges ko naya half uthane ke liye kaha,1
 Corruption aur badunwani ka taqub jari hai,1
2nd July 1999 ke roz bharti foj ne tiger hill par aik aur bara hamla kiya,1
" Goliyon ki barsat ke doran Havaldar Lalak Jan Shaheed ki company ke quaid, Sobedar Sikandar ne unhen kaha ke wo tiger hill se neche utrein aur bharti fojiyon ke raste main barodi surangein bicha dein",1
 Sab jante the ke ye kaam kitna mushkil hai lekin ye bhi sab jante the ke unhen larne ke leye bheja gaya hai,1
 Agarcha wo is waqiye ko manzar e aam par nahi laye lekin andaza hai ke is tabahi mein un ke 400 ke lag bagh jawan mare gaye,1
Bhartiyon ke shaded hamle jari rahe,1
 Pakistani company ne kai din unhen roke rakha lekin tadad ki qillat aare ai,1
 Hote hote tamam jawan Shaheed ho gaye aur sirf Havaldar Lalak Jan Shaheed aur un ke teen sathi baqi reh gaye,1
Aindah dinon mein hone wale hamlon mein Havaldar Lalak Jan Shaheed ke do aur sathi Shaheed ho gaye aur sirf aik sathi bacha,1
 Donon sathi zakhmi bhi the aur Lalak Jan ka bayan bazo goli lagne se nakarah ho chuka tha,1
 Thori der bad un ke akhiri sathi bhi Shaheed ho gaye,1
Usi waqat bhartiyon ne aik aur hamla shuru kiya,1
" Ziyadah tar fire aik khufiya banker ki taraf se araha tha, jise baraherast nishana banana mumkin na tha",1
 Zarori tha ke koi jawan banker tak pohanch kar ese nazdik se tabah kare,1
 Ye banker sirf banker hi nahi balke ammunition dump bhi tha,1
 Isi doran Lalak Jan bharti fojiyon ki nazar mein aagaye,1
 Fojiyon ne un par fire khol deya,1
 Sakht garmi ke mosam ke bawajood unhon ne Squash court banaey thay jis ki chat bhi nahein thi sooraj ki tapish etni hoti thi ke insan to insan deegar haiwano ke liye bhi iss club ke Squash court mein dopher guzarna taqreeban na mumkin dekhai deta tha,1
Qayam e Pakistan ke bad Hashim Khan ne royal air force club mein bahasiat Squash coach molazmet ikhtiyar ki aur khud ko suba sarhad mein hi mahdood kar leya aisa lagta tha ke woh Pakistan ki had tak hi mahsoor hoker rah jaein gey,1
 Akhbarat hairat zadah they mahreen pareeshan they key eh keya ho gaya,1
 Kuch mahreen ka khayal tha key Hashim ne ittefaqi tor per kamyabi hasil ker li hai aur asal moqablah to British open mein hoga Mahmood Alkareem ki ibratnak shikasht ko log hazam nahein ker pa rahe rhey,1
 1960 ki dahai ke agaz mein Azam Khan aur Mohibbullah Khan ki kamyabyon ka silsila jari raha lakin almi cricket se unke rukhset hone ke bad gair mulki khailariyon ne British open per qabza jama leya,1
Aftab Jawed ne kai tournament jeete magar woh British open ka ejaz hasil kerne sey qasir rahe woh 1965 aur 1966 ke British open ke final mein zaroor pahonche they magar dono martaba unhein shikasht ka samna kerna para tha 1971 ke British open final mein bhi woh pahonche lakin apne akhri rukawat aboor na ker sake,1
 Air land ke Juna Bair Nigtan aur Australia ke Jaif Hint Pakistan yon ke leay sakht hareef ban ker ubhre aur un ke orooj ke dino mein Pakistan almi ejaz sey kai salon tek mahroom raha,1
 Torsam aur Rahmet apni hikmat amli ko akhri shakal dene mein masroof they ke aik saneha roonuma ho gaya Australia mein khelte hue Torsam Khan kort mein dhear ho gae aur Squash ki dunia ko sogwar chor gae,1
 Torsam ki achanak mout sey Jahangir ko bahot zayada sadma hua aur Pakistan wapis aker unhon ne yeh soch leya ke woh aenda wicket ko shayad kabhi dobarah hat na laga sakein gein ,1
Iss moqa per Rahmat Khan ne aik qurbani di Rahmet ne Squash khelna tark ker deya halanke woh uss waqt bhi dunia ke behtareen khelaryon ki fahrist mein maujood they,1
 Jansher Khan aik zabardast khelari zaroor they magar un mein woh khubyan nazar nahein aein jo Jahangir Khan mein thein yahi waja hai ke Jansher apni ala tareen salahyaton ke bawajood woh moqam na bana sake jo Jahangir ne banaya tha,1
1977 mein ghutne ki takaleef Jansherko pareeshan keya goke Scot Land mein ubharte huey khelari Copeter Niksel ko unhon ne British open ke final mein hara deya tha lakin yeh kamyabi itni motasir kun nahein thi aur yeh mahsoos hone laga tha ke Jansher zayada arse tak apni hukmerani qaim nahein rakh paein gein,1
 Apne orooj ke sino mein Jansher inn azam ka izhar kerte rahte they ke 21 ween sedi ke awail tek woh kamyabi ka safar jari rakhein gein lakin woh kamyab na hosake 1997 ke world open mein unhon ne zati wajuhat ki bina per hissa nahein leya tha,1
 1998 mein nuhein British open ke ijaz se bhi destberdar hona para sal ke world open ke fathe Canadake Joona then power rahe 1999 mein bhi Pakistan ke hath koi bara title na asaka,1
 Jansher Khan ke manzer E aam se het jane ke bad Squash mein Pakistan ki haisyat aik aam mulk jaisi ho gai British open aur world open ke simi final mein bhi Pakistan ke kisi khelari ke leay pahonchna moshkil nazar ata hai aisa mahsoos hota hai ke Squash mein Pakistan ki bertari ka ikhtetam ho chukka hai mustaqbil qareeb mein koi aisa khelari nazar nahein ata hai jo Pakistan ko aik mertaba pher Squash ka super pawer bana sake,1
 Yeh bare dukh ki bat hai ke Squash ka khail Pakistan mein zawal pazeer hai Australia ka bhi yahi hal dekhai deta hai aik taweel arsa tek inn dono momalik ne Squash ki dunia ki hukmerani ki magar abb surathal tabdeel ho chuki hai,1
 Pakistan ke leay yeh amer aur bhi zayada tashweesh nak keonke cricket aur hockey ke alawa Squash woh wahid khail tha jis mein hamari position numayan rahti thi hockey ka khail bhi yehan tabahi ki taraf gamzen hai abb sirf cricket woh khail rah gaya hai jis mein hamari team kamyabi hasil ker rahi hai ,1
 Aik zamana tha jaba Squash ka her aham title Pakistan ke pas tha abb bat pahonch chuki hai ke hamare pas sirf do Ashian title hain baqya tamam izazat sey ham mahroom ho chuke hain ,1
 Sirf 11 sal ki umer mein Hashim ko aik sadme se dochar hona para tha jeb unke walid sarak ke aik hadse mein helak hue they,1
Mashi mushkilat ne un ke khandan ko ghere mein le liya tha,1
Roshan 1956 ke British opoen ke final mein pahonche zaroor thay magar Azam Khan ke haton shikst kha gaye thay,1
"Inhe pehli bar 1998 mein Australia ke khilaaf series mein captain muqarrar kiya gaya, magar kuch tanazaat aur kharab performance ki wajah se qiyadat chorna parhi, lekin aik baar phir 2003 mein yeh zimmedari inho ne qabool kar li",1
4 saal tak cricket se door rehne ke bad January 2011 mein inho ne khair khuwahon ke mana karne ke bawajood apne aap ko IPL mein auction ke liye pesh kiya to boli ki raqam sirf 4 laakh dollar hone ke bawajood kisi ne inhe na kharida,1
Azam Khan 1954 aur 1955 ke British open ke final mein pahonche they magar dono mertaba apne bare bhai yani Hashim Khan ka shikar ben gaye thay,1
Roshan pehle set mein sirf aik point le sake thay magar magar baqya do set mein to who aik point bhi na lay sake thay bahat arse ke baad England ke shaiqeen ne itna mokhtasar British open final dekha tha,1
jab Mohibullah ne choutha set chend lamhon mein 0 9 se jeeta tha to aisa lag raha tha ke Azam ko apne izaz se destbardar hona hi pare ga,1
Tahum 1999 mein paida hone wale match fixing ke tanazey se Wasim Akram ke career par bura asar parha aur in ki shohrat ko nuqsaan pohancha,1
Isi final ke bad match fixing ka tanaza khara hua,1
Is soorat e haal mein khas taur par Wasim Akram ko shaded mushkilaat ka saamna karna parha,1
Humari batting nakam hoi,1
England ko us ki sar zamen par hara dene ka suheri moqa kho dene ka dukh aaj bhi mehsos karte hain,1
Australia se 1972-73 ki series mein 2 test matchon mein batting ki nakami ke bais harne ka bhi ranj hai,1
"Maslan Imran Khan ne likha ke 1992 ke World cup ke bad khilariyon ne aik tarah se unke khilaf baghawat kar di aur wo samajhne lag eke sari inami raqam Shaukat Khanum Hospital ko ja rahi hai, Shalimar Bagh mein qoumi team Imran Khan ko tanha chor kar ghayab ho gai jis ka unhen bohat ranj howa aur is waqiye ne un ko retirement ke fasle par majbor kiya, warna wo England ka dora bhi kar sakte the",1
"Is qaziye ke bare mein pochen to baat ziyadah aage nahi barhai, bataya to sirf itna ke jo howa wo ghalat howa",1
Lakron ka ye samajhna ke sara pesa Imaran Khan ke hospital ko jar aha hai ghalat baat thi,1
"Intikhab Alam ki dor e cataini mein baz test matchon mein mumkina kamyabiyan shikast mein tabdil hoti rahen, is ke asbab par baat ho to naqis batting se baat aage nahi barhti, lekin doran e guftogu aik bar wo dil ki baat zaban par laye lekin bare zabt se, is bar bhi kisi ka naam nahi liya",1
Intikhab Alam ke baqol baz khilari sochte the ke agar mein beron e mulk series jeet gaya to najane kia ban jaon ga,1
Kaha ja sakta hai ke kuch khilariyon ne hasad ki waja se jan bojh kar kharab kheel pesh kiya,1
England meinkhelne ka wasi tajurba aur all rounder hone ke bawajud phele world cup ke squad mein shamil na the,1
Hanif Muhammad ka moqif raha hai ke Abdul Hafeez Kardar ne unhein retirement lene par majbor liya,1
Mushtaq Muhammad ke sath bhi un ki banti nah thi aur jab wo catptain banne to Intikhab Alam ki team mein shamoliyat par kisi tor par razi nahi the aur is mamle par un ka board se jhagra bhi ho gaya,1
"Is waqiye par un ki raye janni chahi to wo bole “ ye baat bilkul ghalat hai, meri niyat mein koi kharabi nahi thi, full tos leg spiner se bhi kabhi kabhar gir jata hai",1
Intikhab Alam ne bachpan mein jo qatal o gharat giri dekhi is ki yad aaj bhi larzah deti hai,1
"Oval tesm mein Asif Iqbal ke sath yadgar partnership ki yad tazah karte howe bataya ke “us test mein meri bayein ankh mein bohat taqlif thi Is leye mera batting order niche hota gaya lekin aik marhale par kujhe jana hi para, is waqat 65 par 8 khilari out hochuke the, Asif Iqbal se main ne kaha ke main stand don ga, rafta rafta meri ankh ki taqlif kam ho gai",1
"Pur bani hotel jahan team tehri thi, wahan se airport 15 minute ke fasle par tha lekin unhen wahan pohanchne mein derh ghanta lag gaya",1
Ye sab aik pizzay k coupon k liye likha gaya tha jo ab tak aap k hath nahi laga hai.,1
Remotely activate kar k bachoon ko pareshan kiya jaye. ,1
Un ko yakeen tha tha k bomb banaya ja raha hai aur hamain ye sakhti se bata diya gaya k agar kuch bhi Karachi main phata to wo phaswa dain gay.,1
"Break main bajane ki koshish ki, nakaam rahay. ",1
Remote k button daba daba halkan hogaye lekin buzzer ne choon tak na ki.,1
Khuwar sahab kharay play dekhte rahay jab tak peons ne bhaga na diya.,1
Badshah salamat chonk gaye.,1
Ye to garbar thi.,1
Janab Hashir ko bata na paye class k baad.,1
Chala nahi hum se.,1
Aur jab aakhri class thi meri to tab bhi wo baj raha tha.,1
Pakar liya tha aap k ciruit ko bachoon nay.,1
Sir: cheethray? Bewakoof,1
Badshah salamat: si sir mujhe milay hain cheethray circuit k,1
Battery nikal letay,1
Badshah salamat: sorry sir agar disturbance huwi to,1
Dil halak main agaya.,1
Halat aur kharab ho gayi.,1
Phir bachoon ne circuit uthaya aur pagal hogaye. ,1
Cheena jhapti shuru hogayi.,1
Bachoon ko lag raha tha k kiya design banaya hai.,1
Kafi tareefain thookeen uski aap ne.,1
Asliat kuch mukhtalif thi.,1
Kahani ka khulasa ye k circuit ne wo sab kiya jo aap chahte thay siwaye aap ki marzi se chalne k.,1
Apni khuwari ki riwayat ko barkaraar rakhte huwe aap ne ghalat section ka chunao kiya aur us main ja k baith gaye.,1
"Section A main classes huween Functional English aur BEL ki, jab k Section B main kuch nae huwa.",1
8:30 se 11:00 tak bezaar huwe aur phir Sir Waqar ne pehchan liya.,1
Classes k baad Telecommunications depart main SENTEC room main ja kr baith gaye aur bhool-bhulaiya (???? ??????) ko paar karnay ki tarakeeb nikaltay rahay.,1
Wheelie marnay ki koshish se mayoos rahay kyoon k agla wheel hath main agaya tha.,1
Wo pedal tornay main kamyaab rahay.,1
"Pedal bag main dal kr, Khuwaar Sahab ne mazeed khuwaar honay Samad sahab k ghar janay ki thani.",1
Bahana ye tha ka robot banayen gay.,1
Robot ka kaam mukammal nahi huwa tha.,1
Bilal sahab ko hoo BC,1
"Aglay din aakhir kaar classes, aik adad halo meray sath・naam ka play (jis main pehle terrorists ne firing ki, phir army ne firing ki, phir speakers main se firing ki awaz ai), aik adad motivational speaker (jo aglay 10 saal main aap apnay aap ko kaisa dekhtay hain janna chahtay thay ・jawab tha zindah), do adad breakdancing k naam per popping karnay walay (jin main se aik janab phir se agye thay) aur dhair sari langri.",1
Jaldi k chakar main program transfer hotay huway corrupt hogaya.,1
Attempt k doraan (?????) program transfer karnay ki koshish JZ sahab ko namanzoor (???????) rahi.,1
Aik k baad aik attempt hath se phisal raha hai aur robot joon ki toon khari (????) hai.,1
"Ab sirf imagine kijiye imtihan ki ghari hai, robot k wheels ghomnay se inkar kar rahay hain, Hashir sahab kharay robot ko dhakkay mar rahay hain, sab shor (???) macha rahay hain, JZ bhai ne ghari nikal rakhi hai aur aik ajab afratafri (????????) si chayi (????) hai.",1
Un k pass aik robot thi jo chal nahi rahi thi.,1
"Kuch hi dair main naak kat chuki thi, jo do char loog (???) support main thay wo bhi ahista ahista khisak rahay thay, Gulzar sahab ko Bilal sahab laptop rakhne ki best jagah suggest kar rahay thay aur Hashir sahab moun (????) band kar k baith gaye thay.",1
Wo bolay k aap ye E-Knights ki robot istemaal farma rahay hain jis ki ijazat nahi hai.,1
Section A ne phir apni robot ka istimaal kiya jis ne arena ki waat mar di.,1
Section A k hazraat-o-khwateen (????? ? ??????) stage per robot ko chala kar dekhna shuru hi kiya tha k JZ bhai aan paray,1
Ayn waqt (??? ???) per batteries ne jawab de diya.,1
JZ sahib ne batteries badalna (?????) napasand (??????) farmaya.,1
"Phir sab mayoos ho kr, galiyan zubaanon per liye gharoon ki janib rawana huway.",1
Hamary Azeez Tahir (Electrical walay) k alfaaz main Aaj ka din Bhand+bhand=bhand Umeed hai kisi ko kabhi bhi aisa din na dekhna paray.,1
"Is tarha se, is nakamion k silsilay k baad, SENTEC ki kahani ka ikhtitaam (??????) hota hai.",1
Dastar-khuwan per baithnay aur boti moun main dalnay ki dair thi k light chali gai.,1
Kuch dair k baad aap aaram aur sukoon se laitay  Clash of Kings ・George R R Martin・ka mutalia kar rahay thay k light phir chali gai.,1
Phir cancellation k process ka aghaz huwa.,1
Apnay walid sahab se phone manga kyoon k aap k apnay main balance nahi tha.,1
Nahi mila.,1
Aakhir raha na gaya,1
Bachay dhoka dhoka,1
"ga rahay thay, pool main keeray aur na janay kya kya tha, unlimited kachori ka wajood hi nahi tha, khana khanay k liye apnay aap ko dhoop main sukhana par raha tha, salaad main onions do din puranay thay aur unlimited mocktails k nam per 2 coolers main tang aur pani ka aik garha ras mil raha tha jab khuwaar sahab ko pakka yaqeen hogaya k udhar k paise doob gaye hain.",1
Janab Farab saath chor bhag khare huwe.,1
Scene pe scene huwa.,1
Unhoon ne Kamaal aur Ghayas sahibaan k samne badshah salamat ki tarrefain shuru krdeen.,1
Waghaira Kaafi tarrefain aur hamare khoob choray hojanay k baad wo tashreef lejane lageen.,1
Awkward silence chaa gai,1
Andaza to humain tha k kuch daal main kaala hai lekin tashreef-farmaan hogaye point main.,1
Akhir darwaza baja baja k rukwai beech road k (Bait-ul-Mukarram se chand qadam k faasle per) aur mujhe conductor sahab ne pyar se samjhaya,1
"""YAHAN NAHI RUKTI HAI YE!!!",1
Allah Allah kr k aye.,1
Ander aik molana sahab ne conductor k kaproon se kuch mail saaf kr liy jo bus ki rail ko pakarne se un k haathoon pe lag gaya tha.,1
Aap ko aaj ye revelation hoi k shaid・just maybe・loog ratt k presentation dete hain.,1
"In other news, ajeeb baatain karne ki malika, English ki Madam sahiba, aaj aik nai realization se robaro hoin.",1
Ye kya hogaya? Aap ko bara afsoos huwa k aap ne ye pehle kyoon nahi socha? Ye ajeeb bache hain.,1
Ratay hain.,1
Matlab ye direct presentation kyoon nahi daite.,1
"Aur aap jese teachers ko jin ko serious topics, formal dressing, articulation, posters, no jokes, movement, confidence・aur najane kya kya ki zarorat paish aati hai, se aur kaise deal kare banda, aap ki samajh k bahar hi rahi.",1
Aap ko phir buhat ghussa ayya k ye jo teacher party hai wo bachoon ko ghalat ratte marne ki training de rahe hain.,1
Phir aap ne conviniently marks kaate aur jidher bhi aap rehti hain wahan tahsreef le gain.,1
"Schematic jaib main hi reh gaya, circuit bag main, badshah salamat FAMILIES ONLY k parks main, her noiyyat ka khana kha aye.",1
likha coat hai bhaj sweeter di hai wo b gandi si 3rd class si.....i hate it yar,1
Bilkul 3rd class quality hy. Bakwas,1
dikhaty kuch hain or bhejty kuch or,1
Iski price kya ha aur delivry charges totaly 799 hy ya + delivry charges,1
Kapra mota nhi hy but kisi t-shirt k uper chl jae ga fashion k tor pr but advice hy mat lo,1
Bht e ghatia fabric jo pic main nazar a ra wo ye chez e nai hi im really disappoint main first time daraz say Experience kiya or bht bura Experience rha,1
bilkul bekar kapra hai,1
Jo mujhe mila hai hoodie wo ye hai hi nhi i want to return it they've sent me an uper ehich is only vey i hate it tell me how to return it and its gona b my last order on daraz,1
bakwas …,1
But mujhy bhi tak recieved nhi howa kb tak recieved ho ga,1
Waisay pehnnay waghera mein garam hai liken Quality thori halki lagi mujhay iski kyunkay thoray he dinn mein purani purani si lagnay lagi.,1
"Price kay hisaab sey quality achi farham ki gayi, sardiyon kay liye mufeed sabit hui kyunkay kapra kafi garam hai.",1
Bekkar quality,1
LOL! yeh tw kisi bachay k shorts lag rhe hain. meine socha tha yeh pehen k gyming krna easy hoga lekin yeh pehnoon kese yehi soch k pareshan hoon.. upar se stitching b kharab hai aur kapre ka tw haal batane k laiq hi nahi hai!! is se ziada bura experience kapron k hawale se kabhi nahi raha mera,1
ya daraz jaise dhakta ha waise ni ha...yaha pa ghalt ghalt items bhj deta han.........ma na fitness band liye tha lkn us ma Bluetooth hi ni tha.....lol,1
bakara hei,1
"I dam bakwas, jo pic me he wo nhi mily ga,,, neck size kafi bara he, low quallity cloth... 2 same colour bhej diye.",1
Begart log secand hand products sell kar rahy in ko daraz sa nikal dana chay bludy peoples????????,1
bhai kesa inho ne pic me dikhaya hai waisa product nahi hai ye mustard chino nahi balke orange denim pant hai daraz se kabhi koi cheez order mat kia karen,1
Fazool shirt fazool print kabhi na kharidna,1
Main ne Jo order kiya wo shirts mujhe nhi bejhi simple colour black green and white bejh di galat chezain dene lag Haya hai ye seller,1
"Dont Buy This Product It Have so Bad Quality material

yeh Bilkul Ghatiya kisam Ka Kapra Hai Jis Tarah Pic Mein Dikh Raha Hai Aisa Bilkul Bhi Nhi !!!!",1
"intehayi bekaar quality ki shirt hai after wash color chorr diya or shrink bhi hogayi, also fabric bhi ajeeb hai",1
Bakwas Tareen Trouser Hai Yahan Koi Aur Colors Aur Asal Main Koi Aur Kapra Bi Bohat Harab Hai Paisay Zaya Karnay Wali Baat Hai,1
Is mai size nai milta hai mai ne ek order lagwaya tha lekin wo nai aya balke is mai size b nai milya hai,1
Is Price Mai Yah CHiz Bohat Achi Haaa,1
Itna Fazool Juta ????,1
Ik bar hi pehne aur kaam tamam ho gya,1
"Iss sandal ki quality bohat low hai , iska material itna halka hai k pair k neechay agr koi chota sa pathar b ajata hai tw wo chubhta haii.. walk krne mein b comfortable nahi hai. bs sahi hai koi bohat khas nahi hai durable b nahi lagti",1
Market se yehi pack 50 to 60 R.s main mill jata hai.,1
Flavour sent nahi kiye jhot bolny lagae hain yeah loug... Just ce5 bhj dya,1
"Waste of money...

Ik name likhny ko kaha tha wo likha tOu tha lykin aisa jaisay print dikahaya hai bilkul NH. ..

So don't buy",1
Yeh cheez abhi tak mujhe milli he nahi hai is ki jaga pe kuch aur he bejh dia hai aap logon ne jo mne return kia hai par us bhi pta nhi koi contact nhi ho pa raha thnx,1
"Bilkul he fuzool, bekaar aur kisi bhi kaam ka nahi hai ye product. Iski quality tou boht he koi low hai ke maza he nahi aaya zara bhi. Pata nahi aisay quality ka product kaisay bachaye ga phone ko paani se. Khilona lag raha tha koi tou mjhe nahi pata ke ye meray kisi kaam bhi aayega ya nahi, boht bura experience tha.
",1
Koi fark nahi parha isko lagany se. Totally waste of money..,1
Mask hath me ate he bht afsos hua jo design order kya tha wo ni aya fake chez bheji kya ap log change kr skte hain,1
Ooh my God my dear I purchase same helmet from from market in just 2300 rupees.Allh ka khouf kro,1
Atna low qualty tha fist day hi toth giya. Cash zaya ho giye es ko lay ky. Market main es say achy mil jaty han.,1
Market my ye charger 1600 ka milta hy same is company wala.,1
Bro yea chez mea ny Rs 1200 ki li hy ap yahan keasy 6499 ki beach rhy hain ...,1
"Bhi Ye lIghts Mat Lyna Mujhy KharB Lights den hn

plZ Nhi lynA Ye Light
",1
Magnetic nahi bal k 10 rupey waley cup hn... itna joot to na bolo.. 200 ka set muje 1200 me mila..,1
"alaikum Salam, teekh hoon, bas thora sa perishaan hoon mein college ki cheesay neya saal ka liye tyaar karna hai, aur yeh saal bohoot mushkil ho go mera liye, to inshallah accha karney ki liye dua karay merey liye.",1
" mujhe thori si sharam aati hai kah 20 years karachi mein rehna ka baad bhy, mujhe aik lafz bhy nai aata Sindhi ka",1
Main hoon Sindhi but afsoos ki baat hai ke mujhe itni achi nahien aati.,1
is mein Pakistani riyasat ka kitna kasoor hai?,1
Waise siwaye class 4 & 5 ke ilawa hum ne Sindhi school main nahien seekhi hai.,1
